lesson_id,course_id,title,language,audio_url,words_count,unknown_count,source_local,first_seen,last_synced
7501349,877075,"Nicos Weg – A1 – Folge 67: Fitness",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_826-EwY51Fw_9817e1e4.bbc6e58564d5.mp3,,64,,2026-05-24,2026-05-24
7501359,877075,"Nicos Weg – A1 – Folge 68: Ist das gesund?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_DiMQTg7D7Ao_b57f2b6d.ad466cf28d5d.mp3,,35,,2026-05-24,2026-05-24
7501360,877075,"Nicos Weg – A1 – Folge 69: Geht es dir gut?",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_0b66BzvKgMY_fe7b1c2b.118a0298f12.mp3,,42,,2026-05-24,2026-05-24
7501361,877075,"Nicos Weg – A1 – Folge 70: Beim Arzt",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_cTJ1KFzmhbc_b118087c.7ebd95e13224.mp3,,70,,2026-05-24,2026-05-24
7501362,877075,"Nicos Weg – A1 – Folge 71: Gute Besserung!",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_ilp0CwKxdbY_c996a8e3.b1e90ade0d98.mp3,,43,,2026-05-24,2026-05-24
7501364,877075,"Nicos Weg – A1 – Folge 72: Nehmen Sie …",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_VWomWeeqsAk_2fe6ae85.44d9df6cf70.mp3,,61,,2026-05-24,2026-05-24
7501365,877075,"Nicos Weg – A1 – Folge 73: Meine Heimat",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_mkXWqvL3-hA_a5368d40.b59ea643b47a.mp3,,62,,2026-05-24,2026-05-24
7501367,877075,"Nicos Weg – A1 – Folge 74: Leben in Deutschland",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_ppIFbtiL1kQ_f3d67ab0.60e15cfed2fe.mp3,,66,,2026-05-24,2026-05-24
7501368,877075,"Nicos Weg – A1 – Folge 75: Anders als zu Hause",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_k8_8CA5Ls94_7e23e61e.743274da2c93.mp3,,62,,2026-05-24,2026-05-24
7501370,877075,"Nicos Weg - A1 - Folge 76: Ich träume von …",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_bgnox1SRrw8_ed3b3ba4.8185744a7072.mp3,,52,,2026-05-24,2026-05-24
7501509,877075,"Rückblick A1 | Deutsch lernen mit der DW | Nicos Weg |",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/ydl_audio_S_haCcudQZk_9ebc5099.a2f1d3507f3d.mp3,,118,,2026-05-24,2026-05-24
10182057,989898,"Die Nachbarn Kapitel 1 Georg",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/02_Track02.68a4ca1cc364.mp3,,223,,2026-05-24,2026-05-24
10209645,989898,"Die Nachbarn Kapitel 2 Die Nachbarn",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/04_Track04.647f39a68848.mp3,,213,,2026-05-24,2026-05-24
10353220,989898,"Die Nachbarn Kapitel 3 Georgs Nachforschungen",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/06_Track06.a7e8aa49fc59.mp3,,181,,2026-05-24,2026-05-24
10353540,989898,"Die Nachbarn Kapitel 4 Auf der Polizeiwache",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/08_Track08.28ce35c320b5.mp3,,174,,2026-05-24,2026-05-24
10356257,989898,"Georgs Nachforschungen 5 Der Tag der Beerdigung",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/10_Track10.f9f480e9ed1.mp3,,190,,2026-05-24,2026-05-24
10356411,989898,"Die Nachbarn Kapitel 6 Angst",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/12_Track12.801953bdd541.mp3,,164,,2026-05-24,2026-05-24
10356507,989898,"Die Nachbarn Kapitel 7 Die Lösung",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/14_Track14.3037d89df2db.mp3,,193,,2026-05-24,2026-05-24
11355249,1122003,"Wolfgang Borchert: Nachts schlafen die Ratten doch",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Wolfgang_Borchert_-_Nachts_schlafen_die_Ratten_doch.d1ab40246470.mp3,,294,,2026-05-24,2026-05-24
18463330,1228549,"Erstes Kapitel - Herr Sherlock Holmes - 01",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/Der_Hund_der_Baskervilles_-_01.753c27559d7a.mp3,,446,,2026-05-24,2026-05-24
21804296,1328274,"1. Das Pferd auf dem Kirchdach",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/tmp/norm_audio_out_81e09020.c14927f45dfb.mp3,,370,,2026-05-24,2026-05-24
21809817,1328387,"Kapitel 1. Der Besucher aus Kessin",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/tmp/norm_audio_out_83870b2a.e9e09c1bda6c.mp3,,457,,2026-05-24,2026-05-24
25428829,1481111,"1 - Über seine Familie sprechen",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/1_-_%C3%9Cber_seine_Familie_sprechen.bd11f3a9afac.mp3,,134,,2026-05-24,2026-05-24
25429176,1481111,"2 - Von seiner Kindheit erzählen",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/2_-_Von_seiner_Kindheit_erz%C3%A4hlen.6f7e93e16804.mp3,,107,,2026-05-24,2026-05-24
25429602,1481111,"3 - Über Gefühle sprechen",de,https://s3.amazonaws.com/media.lingq.com/resources/contents/audionorm/3_-_%C3%9Cber_Gef%C3%BChle_sprechen.48f48dd9c7d0.mp3,,106,,2026-05-24,2026-05-24
